sample_id,position,velocity,acceleration
pmks_positive_0179,-8.017092781063976,-1.0040088481459186,-2.5783174079273121
pmks_positive_0180,-8.0000000000000249,-1.0471975511965415,-2.6044789391763219
pmks_positive_0181,-7.982183731648048,-1.0908298324665675,-2.6315439532671525
pmks_positive_0182,-7.9636364583643573,-1.1349206028532735,-2.6594944814737937
pmks_positive_0183,-7.9443504165739158,-1.1794844578450023,-2.6883106196003528
pmks_positive_0184,-7.9243176023026587,-1.2245356440555071,-2.7179703821297778
pmks_positive_0185,-7.9035297772880835,-1.2700880232825402,-2.7484495510310332
pmks_positive_0186,-7.8819784757100688,-1.3161550340042039,-2.7797215195304457
pmks_positive_0187,-7.8596550115854784,-1.3627496502317882,-2.8117571312260679
pmks_positive_0188,-7.8365504868708173,-1.409884337646109,-2.8445245150054626
pmks_positive_0189,-7.8126558003193436,-1.4575710069506362,-2.8779889163143051
pmks_positive_0190,-7.7879616571390491,-1.5058209643867562,-2.9121125254204778
pmks_positive_0191,-7.762458579499401,-1.5546448593667508,-2.946854303420972
pmks_positive_0192,-7.7361369179350881,-1.6040526291939927,-2.9821698068499565
pmks_positive_0193,-7.7089868636955057,-1.6540534408549539,-3.0180110118642101
pmks_positive_0194,-7.6809984620887697,-1.7046556298850171,-3.0543261391063505
pmks_positive_0195,-7.6521616268688781,-1.7558666363294431,-3.0910594804764897
pmks_positive_0196,-7.6224661557141165,-1.8076929378424877,-3.1281512291779467
pmks_positive_0197,-7.5919017468438925,-1.8601399799915719,-3.1655373145414467
pmks_positive_0198,-7.5604580168198137,-1.913212103859689,-3.2031492432733284
pmks_positive_0199,-7.5281245195750879,-1.9669124710677792,-3.2409139489151406
pmks_positive_0200,-7.494890766714021,-2.0212429863698302,-3.2787536514424493
pmks_positive_0201,-7.460746249120537,-2.0762042180066906,-3.3165857290675982
pmks_positive_0202,-7.4256804599113293,-2.1317953160401202,-3.3543226044419794
pmks_positive_0203,-7.3896829187651374,-2.1880139289262219,-3.3918716475749915
pmks_positive_0204,-7.3527431976551103,-2.2448561186269518,-3.4291350978963937
pmks_positive_0205,-7.3148509480058372,-2.3023162745996224,-3.4660100079825376
pmks_positive_0206,-7.2759959292905734,-2.3603870270470506,-3.5023882115412484
pmks_positive_0207,-7.2361680390775804,-2.4190591598545903,-3.5381563183012203
pmks_positive_0208,-7.1953573445268493,-2.4783215236847567,-3.5731957384752882
pmks_positive_0209,-7.1535541153303948,-2.5381609497445075,-3.6073827394589912
pmks_positive_0210,-7.1107488580803055,-2.598562164784362,-3.6405885373820821
pmks_positive_0211,-7.0669323520390774,-2.6595077079314784,-3.6726794260471034
pmks_positive_0212,-7.0220956862763053,-2.7209778500001107,-3.7035169456619457
pmks_positive_0213,-6.9762302981248476,-2.7829505159615358,-3.7329580935989273
