sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
pmks_positive_0179,pmks_positive,179,4.6949356878647208,1,2.9833333333333276,2.0852785016738817,eligible
pmks_positive_0180,pmks_positive,180,4.7123889803846648,1,2.9999999999999942,2.0854280086534085,eligible
pmks_positive_0181,pmks_positive,181,4.7298422729046079,1,3.0166666666666608,2.0852785016738831,eligible
pmks_positive_0182,pmks_positive,182,4.7472955654245723,1,3.033333333333339,2.0848301866514083,eligible
pmks_positive_0183,pmks_positive,183,4.7647488579445163,1,3.0500000000000056,2.0840836806141465,eligible
pmks_positive_0184,pmks_positive,184,4.7822021504644594,1,3.0666666666666722,2.0830400095469539,eligible
pmks_positive_0185,pmks_positive,185,4.7996554429844025,1,3.0833333333333388,2.0817006048161111,eligible
pmks_positive_0186,pmks_positive,186,4.8171087355043465,1,3.1000000000000054,2.080067298199419,eligible
pmks_positive_0187,pmks_positive,187,4.8345620280242896,1,3.116666666666672,2.0781423155566312,eligible
pmks_positive_0188,pmks_positive,188,4.8520153205442327,1,3.1333333333333386,2.0759282691845056,eligible
pmks_positive_0189,pmks_positive,189,4.8694686130641758,1,3.1500000000000052,2.0734281489095316,eligible
pmks_positive_0190,pmks_positive,190,4.8869219055841189,1,3.1666666666666718,2.0706453119795918,eligible
pmks_positive_0191,pmks_positive,191,4.9043751981040629,1,3.1833333333333385,2.0675834718232942,eligible
pmks_positive_0192,pmks_positive,192,4.921828490624006,1,3.2000000000000051,2.064246685752495,eligible
pmks_positive_0193,pmks_positive,193,4.9392817831439491,1,3.2166666666666717,2.0606393416894093,eligible
pmks_positive_0194,pmks_positive,194,4.956735075663893,1,3.2333333333333383,2.0567661440047926,eligible
pmks_positive_0195,pmks_positive,195,4.9741883681838361,1,3.2500000000000049,2.0526320985578312,eligible
pmks_positive_0196,pmks_positive,196,4.9916416607037792,1,3.2666666666666715,2.0482424970315809,eligible
pmks_positive_0197,pmks_positive,197,5.0090949532237223,1,3.2833333333333381,2.0436029006601366,eligible
pmks_positive_0198,pmks_positive,198,5.0265482457436654,1,3.3000000000000047,2.0387191234450661,eligible
pmks_positive_0199,pmks_positive,199,5.0440015382636094,1,3.3166666666666713,2.0335972149591126,eligible
pmks_positive_0200,pmks_positive,200,5.0614548307835525,1,3.3333333333333379,2.0282434428347997,eligible
pmks_positive_0201,pmks_positive,201,5.0789081233034956,1,3.3500000000000045,2.022664275034292,eligible
pmks_positive_0202,pmks_positive,202,5.0963614158234396,1,3.3666666666666711,2.0168663619948859,eligible
pmks_positive_0203,pmks_positive,203,5.1138147083433827,1,3.3833333333333377,2.0108565187417238,eligible
pmks_positive_0204,pmks_positive,204,5.1312680008633258,1,3.4000000000000044,2.0046417070559492,eligible
pmks_positive_0205,pmks_positive,205,5.1487212933832689,1,3.416666666666671,1.9982290177824844,eligible
pmks_positive_0206,pmks_positive,206,5.166174585903212,1,3.4333333333333376,1.9916256533571266,eligible
pmks_positive_0207,pmks_positive,207,5.183627878423156,1,3.4500000000000042,1.9848389106276787,eligible
pmks_positive_0208,pmks_positive,208,5.2010811709430991,1,3.4666666666666708,1.9778761640385147,eligible
pmks_positive_0209,pmks_positive,209,5.2185344634630422,1,3.4833333333333374,1.9707448492423567,eligible
pmks_positive_0210,pmks_positive,210,5.2359877559829862,1,3.500000000000004,1.9634524471972394,eligible
pmks_positive_0211,pmks_positive,211,5.2534410485029293,1,3.5166666666666706,1.9560064688006398,eligible
pmks_positive_0212,pmks_positive,212,5.2708943410228724,1,3.5333333333333372,1.9484144401067578,eligible
pmks_positive_0213,pmks_positive,213,5.2883476335428155,1,3.5500000000000038,1.9406838881668469,eligible
pmks_positive_0214,pmks_positive,214,5.3058009260627585,1,3.5666666666666704,1.9328223275265635,eligible
pmks_positive_0215,pmks_positive,215,5.3232542185827025,1,3.583333333333337,1.9248372474083955,eligible
pmks_positive_0216,pmks_positive,216,5.3407075111026456,1,3.6000000000000036,1.9167360996015337,eligible
pmks_positive_0217,pmks_positive,217,5.3581608036225887,1,3.6166666666666702,1.9085262870760487,eligible
pmks_positive_0218,pmks_positive,218,5.3756140961425327,1,3.6333333333333369,1.9002151533329632,eligible
pmks_positive_0219,pmks_positive,219,5.3930673886624758,1,3.6500000000000035,1.8918099724968198,eligible
pmks_positive_0220,pmks_positive,220,5.4105206811824189,1,3.6666666666666701,1.8833179401526541,eligible
pmks_positive_0221,pmks_positive,221,5.427973973702362,1,3.6833333333333367,1.8747461649248867,eligible
pmks_positive_0222,pmks_positive,222,5.4454272662223051,1,3.7000000000000033,1.8661016607916374,eligible
pmks_positive_0223,pmks_positive,223,5.4628805587422491,1,3.7166666666666699,1.8573913401242079,eligible
pmks_positive_0224,pmks_positive,224,5.4803338512621922,1,3.7333333333333365,1.8486220074381607,eligible
pmks_positive_0225,pmks_positive,225,5.4977871437821353,1,3.7500000000000031,1.8398003538393695,eligible
pmks_positive_0226,pmks_positive,226,5.5152404363020793,1,3.7666666666666697,1.8309329521457465,eligible
pmks_positive_0227,pmks_positive,227,5.5326937288220224,1,3.7833333333333363,1.8220262526630013,eligible
pmks_positive_0228,pmks_positive,228,5.5501470213419655,1,3.8000000000000029,1.8130865795907465,eligible
pmks_positive_0229,pmks_positive,229,5.5676003138619086,1,3.8166666666666695,1.8041201280335415,eligible
pmks_positive_0230,pmks_positive,230,5.5850536063818526,1,3.8333333333333361,1.7951329615900355,eligible
pmks_positive_0231,pmks_positive,231,5.6025068989017957,1,3.8500000000000028,1.7861310104921888,eligible
pmks_positive_0232,pmks_positive,232,5.6199601914217387,1,3.8666666666666694,1.7771200702656798,eligible
pmks_positive_0233,pmks_positive,233,5.6374134839416818,1,3.883333333333336,1.7681058008818791,eligible
pmks_positive_0234,pmks_positive,234,5.6548667764616258,1,3.9000000000000026,1.7590937263713642,eligible
pmks_positive_0235,pmks_positive,235,5.6723200689815689,1,3.9166666666666692,1.7500892348686454,eligible
pmks_positive_0236,pmks_positive,236,5.689773361501512,1,3.9333333333333358,1.7410975790576921,eligible
pmks_positive_0237,pmks_positive,237,5.7072266540214551,1,3.9500000000000024,1.7321238769879221,eligible
pmks_positive_0238,pmks_positive,238,5.7246799465413982,1,3.966666666666669,1.7231731132304722,eligible
pmks_positive_0239,pmks_positive,239,5.7421332390613422,1,3.9833333333333356,1.7142501403449204,eligible
pmks_positive_0240,pmks_positive,240,5.7595865315812853,1,4.0000000000000018,1.7053596806269831,eligible
pmks_positive_0241,pmks_positive,241,5.7770398241012284,1,4.0166666666666693,1.6965063281082164,eligible
pmks_positive_0242,pmks_positive,242,5.7944931166211724,1,4.033333333333335,1.6876945507792811,eligible
pmks_positive_0243,pmks_positive,243,5.8119464091411155,1,4.0500000000000025,1.678928693008894,eligible
pmks_positive_0244,pmks_positive,244,5.8293997016610586,1,4.0666666666666682,1.6702129781312218,eligible
pmks_positive_0245,pmks_positive,245,5.8468529941810017,1,4.0833333333333357,1.6615515111750825,eligible
pmks_positive_0246,pmks_positive,246,5.8643062867009448,1,4.1000000000000014,1.6529482817089607,eligible
pmks_positive_0247,pmks_positive,247,5.8817595792208888,1,4.1166666666666689,1.6444071667764628,eligible
pmks_positive_0248,pmks_positive,248,5.8992128717408319,1,4.1333333333333346,1.6359319338974574,eligible
pmks_positive_0249,pmks_positive,249,5.916666164260775,1,4.1500000000000021,1.6275262441107341,eligible
pmks_positive_0250,pmks_positive,250,5.9341194567807181,1,4.1666666666666679,1.6191936550345698,eligible
pmks_positive_0251,pmks_positive,251,5.951572749300662,1,4.1833333333333353,1.6109376239221354,eligible
pmks_positive_0252,pmks_positive,252,5.9690260418206051,1,4.2000000000000011,1.6027615106891657,eligible
pmks_positive_0253,pmks_positive,253,5.9864793343405482,1,4.2166666666666686,1.5946685808917729,eligible
pmks_positive_0254,pmks_positive,254,6.0039326268604913,1,4.2333333333333343,1.5866620086327141,eligible
pmks_positive_0255,pmks_positive,255,6.0213859193804353,1,4.2500000000000018,1.5787448793748282,eligible
pmks_positive_0256,pmks_positive,256,6.0388392119003784,1,4.2666666666666675,1.5709201926406966,eligible
pmks_positive_0257,pmks_positive,257,6.0562925044203215,1,4.283333333333335,1.5631908645779613,eligible
pmks_positive_0258,pmks_positive,258,6.0737457969402646,1,4.3000000000000007,1.5555597303700399,eligible
pmks_positive_0259,pmks_positive,259,6.0911990894602086,1,4.3166666666666682,1.5480295464723268,eligible
pmks_positive_0260,pmks_positive,260,6.1086523819801517,1,4.3333333333333339,1.5406029926543019,eligible
pmks_positive_0261,pmks_positive,261,6.1261056745000948,1,4.3500000000000014,1.5332826738283403,eligible
pmks_positive_0262,pmks_positive,262,6.1435589670200379,1,4.3666666666666671,1.5260711216464351,eligible
pmks_positive_0263,pmks_positive,263,6.161012259539981,1,4.3833333333333346,1.5189707958465091,eligible
pmks_positive_0264,pmks_positive,264,6.178465552059925,1,4.4000000000000004,1.5119840853305637,eligible
pmks_positive_0265,pmks_positive,265,6.1959188445798681,1,4.4166666666666679,1.5051133089575772,eligible
pmks_positive_0266,pmks_positive,266,6.2133721370998112,1,4.4333333333333336,1.4983607160348638,eligible
pmks_positive_0267,pmks_positive,267,6.2308254296197543,1,4.4500000000000011,1.4917284864925817,eligible
pmks_positive_0268,pmks_positive,268,6.2482787221396983,1,4.4666666666666668,1.4852187307272156,eligible
pmks_positive_0269,pmks_positive,269,6.2657320146596414,1,4.4833333333333343,1.4788334891012385,eligible
pmks_positive_0270,pmks_positive,270,6.2831853071795845,1,4.5,1.4725747310877748,eligible
pmks_positive_0271,pmks_positive,271,6.3006385996995276,1,4.5166666666666675,1.4664443540509677,eligible
pmks_positive_0272,pmks_positive,272,6.3180918922194707,1,4.5333333333333332,1.4604441816549529,eligible
pmks_positive_0273,pmks_positive,273,6.3355451847394146,1,4.5500000000000007,1.4545759618968397,eligible
pmks_positive_0274,pmks_positive,274,6.3529984772593577,1,4.5666666666666664,1.4488413647619598,eligible
pmks_positive_0275,pmks_positive,275,6.3704517697793008,1,4.5833333333333339,1.4432419795028477,eligible
pmks_positive_0276,pmks_positive,276,6.3879050622992439,1,4.5999999999999996,1.4377793115469757,eligible
pmks_positive_0277,pmks_positive,277,6.4053583548191879,1,4.6166666666666671,1.4324547790421995,eligible
pmks_positive_0278,pmks_positive,278,6.422811647339131,1,4.6333333333333329,1.4272697090531272,eligible
pmks_positive_0279,pmks_positive,279,6.4402649398590741,1,4.6500000000000004,1.4222253334262331,eligible
pmks_positive_0280,pmks_positive,280,6.4577182323790172,1,4.6666666666666661,1.4173227843464067,eligible
pmks_positive_0281,pmks_positive,281,6.4751715248989603,1,4.6833333333333336,1.4125630896127419,eligible
pmks_positive_0282,pmks_positive,282,6.4926248174189043,1,4.6999999999999993,1.4079471676666857,eligible
pmks_positive_0283,pmks_positive,283,6.5100781099388474,1,4.7166666666666668,1.4034758224110118,eligible
pmks_positive_0284,pmks_positive,284,6.5275314024587905,1,4.7333333333333325,1.3991497378635127,eligible
pmks_positive_0285,pmks_positive,285,6.5449846949787336,1,4.75,1.3949694726945527,eligible
pmks_positive_0286,pmks_positive,286,6.5624379874986776,1,4.7666666666666657,1.3909354547026878,eligible
pmks_positive_0287,pmks_positive,287,6.5798912800186207,1,4.7833333333333332,1.3870479752872478,eligible
pmks_positive_0288,pmks_positive,288,6.5973445725385638,1,4.7999999999999989,1.3833071839809772,eligible
pmks_positive_0289,pmks_positive,289,6.6147978650585069,1,4.8166666666666664,1.3797130831093871,eligible
pmks_positive_0290,pmks_positive,290,6.63225115757845,1,4.8333333333333321,1.3762655226462546,eligible
pmks_positive_0291,pmks_positive,291,6.6497044500983939,1,4.8499999999999996,1.3729641953365928,eligible
pmks_positive_0292,pmks_positive,292,6.667157742618337,1,4.8666666666666654,1.3698086321592364,eligible
pmks_positive_0293,pmks_positive,293,6.6846110351382801,1,4.8833333333333329,1.3667981982009201,eligible
pmks_positive_0294,pmks_positive,294,6.7020643276582241,1,4.8999999999999986,1.3639320890122002,eligible
pmks_positive_0295,pmks_positive,295,6.7195176201781672,1,4.9166666666666661,1.361209327512801,eligible
pmks_positive_0296,pmks_positive,296,6.7369709126981103,1,4.9333333333333318,1.3586287615099011,eligible
pmks_positive_0297,pmks_positive,297,6.7544242052180534,1,4.9499999999999993,1.3561890618875294,eligible
pmks_positive_0298,pmks_positive,298,6.7718774977379974,1,4.966666666666665,1.3538887215186888,eligible
pmks_positive_0299,pmks_positive,299,6.7893307902579405,1,4.9833333333333325,1.3517260549441381,eligible
pmks_positive_0300,pmks_positive,300,6.8067840827778836,1,4.9999999999999982,1.3496991988530858,eligible
pmks_positive_0301,pmks_positive,301,6.8242373752978267,1,5.0166666666666657,1.347806113391554,eligible
pmks_positive_0302,pmks_positive,302,6.8416906678177707,1,5.0333333333333323,1.3460445843140301,eligible
pmks_positive_0303,pmks_positive,303,6.8591439603377138,1,5.0499999999999989,1.3444122259834799,eligible
pmks_positive_0304,pmks_positive,304,6.8765972528576569,1,5.0666666666666655,1.3429064852140955,eligible
pmks_positive_0305,pmks_positive,305,6.8940505453776,1,5.0833333333333321,1.3415246459405004,eligible
pmks_positive_0306,pmks_positive,306,6.911503837897544,1,5.0999999999999988,1.3402638346868214,eligible
pmks_positive_0307,pmks_positive,307,6.9289571304174871,1,5.1166666666666654,1.3391210267992804,eligible
pmks_positive_0308,pmks_positive,308,6.9464104229374302,1,5.133333333333332,1.3380930533969619,eligible
pmks_positive_0309,pmks_positive,309,6.9638637154573733,1,5.1499999999999986,1.3371766089874069,eligible
pmks_positive_0310,pmks_positive,310,6.9813170079773172,1,5.1666666666666661,1.3363682596867648,eligible
pmks_positive_0311,pmks_positive,311,6.9987703004972603,1,5.1833333333333327,1.3356644519786143,eligible
pmks_positive_0312,pmks_positive,312,7.0162235930172034,1,5.1999999999999993,1.3350615219412176,eligible
pmks_positive_0313,pmks_positive,313,7.0336768855371465,1,5.2166666666666659,1.3345557048700436,eligible
pmks_positive_0314,pmks_positive,314,7.0511301780570905,1,5.2333333333333325,1.3341431452208004,eligible
pmks_positive_0315,pmks_positive,315,7.0685834705770336,1,5.2499999999999991,1.3338199067979726,eligible
pmks_positive_0316,pmks_positive,316,7.0860367630969767,1,5.2666666666666657,1.333581983114857,eligible
pmks_positive_0317,pmks_positive,317,7.1034900556169198,1,5.2833333333333332,1.3334253078532461,eligible
pmks_positive_0318,pmks_positive,318,7.1209433481368638,1,5.2999999999999998,1.3333457653540792,eligible
pmks_positive_0319,pmks_positive,319,7.1383966406568069,1,5.3166666666666664,1.3333392010744376,eligible
pmks_positive_0320,pmks_positive,320,7.15584993317675,1,5.333333333333333,1.3334014319510203,eligible
pmks_positive_0321,pmks_positive,321,7.1733032256966931,1,5.3499999999999996,1.3335282566155722,eligible
pmks_positive_0322,pmks_positive,322,7.1907565182166371,1,5.3666666666666663,1.3337154654134336,eligible
pmks_positive_0323,pmks_positive,323,7.2082098107365802,1,5.3833333333333329,1.3339588501823547,eligible
pmks_positive_0324,pmks_positive,324,7.2256631032565233,1,5.3999999999999995,1.33425421375475,eligible
pmks_positive_0325,pmks_positive,325,7.2431163957764664,1,5.4166666666666661,1.3345973791525638,eligible
