sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0147,2.5656340004316482,1.0471975511965976,0
matlab_0148,2.5830872929515913,1.0471975511965976,0
matlab_0149,2.6005405854715344,1.0471975511965976,0
matlab_0150,2.6179938779914771,1.0471975511965976,0
matlab_0151,2.6354471705114206,1.0471975511965976,0
matlab_0152,2.6529004630313637,1.0471975511965976,0
matlab_0153,2.6703537555513068,1.0471975511965976,0
matlab_0154,2.6878070480712499,1.0471975511965976,0
matlab_0155,2.705260340591193,1.0471975511965976,0
matlab_0156,2.7227136331111361,1.0471975511965976,0
matlab_0157,2.7401669256310792,1.0471975511965976,0
matlab_0158,2.7576202181510219,1.0471975511965976,0
matlab_0159,2.775073510670965,1.0471975511965976,0
matlab_0160,2.7925268031909085,1.0471975511965976,0
matlab_0161,2.8099800957108516,1.0471975511965976,0
matlab_0162,2.8274333882307947,1.0471975511965976,0
matlab_0163,2.8448866807507378,1.0471975511965976,0
matlab_0164,2.8623399732706809,1.0471975511965976,0
matlab_0165,2.879793265790624,1.0471975511965976,0
matlab_0166,2.8972465583105671,1.0471975511965976,0
matlab_0167,2.9146998508305102,1.0471975511965976,0
matlab_0168,2.9321531433504529,1.0471975511965976,0
matlab_0169,2.9496064358703964,1.0471975511965976,0
matlab_0170,2.967059728390339,1.0471975511965976,0
matlab_0171,2.9845130209102826,1.0471975511965976,0
matlab_0172,3.0019663134302252,1.0471975511965976,0
matlab_0173,3.0194196059501688,1.0471975511965976,0
matlab_0174,3.0368728984701119,1.0471975511965976,0
matlab_0175,3.054326190990055,1.0471975511965976,0
matlab_0176,3.0717794835099981,1.0471975511965976,0
matlab_0177,3.0892327760299403,1.0471975511965976,0
matlab_0178,3.1066860685498843,1.0471975511965976,0
matlab_0179,3.1241393610698274,1.0471975511965976,0
matlab_0180,3.1415926535897705,1.0471975511965976,0
matlab_0181,3.1590459461097136,1.0471975511965976,0
matlab_0182,3.1764992386296567,1.0471975511965976,0
matlab_0183,3.1939525311495998,1.0471975511965976,0
matlab_0184,3.2114058236695429,1.0471975511965976,0
matlab_0185,3.228859116189486,1.0471975511965976,0
matlab_0186,3.2463124087094291,1.0471975511965976,0
matlab_0187,3.2637657012293722,1.0471975511965976,0
matlab_0188,3.2812189937493152,1.0471975511965976,0
matlab_0189,3.2986722862692575,1.0471975511965976,0
matlab_0190,3.3161255787892014,1.0471975511965976,0
matlab_0191,3.3335788713091445,1.0471975511965976,0
matlab_0192,3.3510321638290876,1.0471975511965976,0
matlab_0193,3.3684854563490307,1.0471975511965976,0
matlab_0194,3.3859387488689738,1.0471975511965976,0
matlab_0195,3.4033920413889169,1.0471975511965976,0
matlab_0196,3.42084533390886,1.0471975511965976,0
matlab_0197,3.4382986264288031,1.0471975511965976,0
