sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0029,-0.218758446922698,-0.35906520451684215,0.48395571204843663
matlab_0030,-0.22467518210780896,-0.35091491766055533,0.49407151862782289
matlab_0031,-0.23045467634852229,-0.34259642853921785,0.50413786893679036
matlab_0032,-0.23609413373721516,-0.33411066886206059,0.51414176947773382
matlab_0033,-0.24159077572721774,-0.32545879188921883,0.52406963103567406
matlab_0034,-0.2469418449070668,-0.31664218217700313,0.53390729150098559
matlab_0035,-0.25214460893378177,-0.30766246490119536,0.54364004371685826
matlab_0036,-0.25719636461742001,-0.29852151467306676,0.55325266853191335
matlab_0037,-0.26209444214773081,-0.2892214637601494,0.56272947319640909
matlab_0038,-0.26683620945223702,-0.27976470962187971,0.57205433519216231
matlab_0039,-0.2714190766735729,-0.27015392166917329,0.58121075153185209
matlab_0040,-0.27584050075237787,-0.26039204715689351,0.59018189350306216
matlab_0041,-0.28009799010054925,-0.25048231611912669,0.59895066676675179
matlab_0042,-0.28418910934815683,-0.2404282452592594,0.60749977664946819
matlab_0043,-0.28811148414589316,-0.23023364071015184,0.61581179839438249
matlab_0044,-0.29186280600354891,-0.21990259958424682,0.62386925205913213
matlab_0045,-0.29544083714372027,-0.20943951023931898,0.63165468166971928
matlab_0046,-0.29884341534876918,-0.198849051192731,0.6391507381606476
matlab_0047,-0.30206845877801397,-0.18813618862555481,0.64634026555361079
matlab_0048,-0.30511397073122115,-0.17730617242766578,0.65320638975193501
matlab_0049,-0.30797804433375447,-0.16636453074590224,0.65973260925734512
matlab_0050,-0.31065886711819662,-0.15531706300948009,0.66590288705114242
matlab_0051,-0.31315472547694051,-0.14416983141997278,0.67170174282530237
matlab_0052,-0.31546400896015064,-0.13292915090714458,0.67711434470195375
matlab_0053,-0.31758521439363796,-0.12160157756660303,0.68212659954373556
matlab_0054,-0.31951694979158185,-0.11019389561040578,0.68672524093405884
matlab_0055,-0.32125793803968411,-0.098713102877211537,0.69089791389645872
matlab_0056,-0.32280702032524206,-0.08716639496405687,0.69463325542697507
matlab_0057,-0.32416315929179068,-0.075561148057130587,0.69792096993340924
matlab_0058,-0.32532544189737966,-0.063904900553749089,0.70075189871070476
matlab_0059,-0.3262930819572073,-0.05220533358184392,0.70311808263243969
matlab_0060,-0.3270654223532109,-0.040470250536413808,0.70501281730408027
matlab_0061,-0.32764193689531129,-0.028707555764318323,0.70643070000335095
matlab_0062,-0.32802223182128476,-0.016925232539292425,0.70736766782562188
matlab_0063,-0.32820604692468064,-0.0051313204778827585,0.70782102655602042
matlab_0064,-0.32819325630276719,0.0066661074459144079,0.7077894699031485
matlab_0065,-0.32798386871917451,0.018458968124475447,0.70727308884973117
matlab_0066,-0.32757802757863635,0.030239191612939049,0.70627337100081322
matlab_0067,-0.32697601051401343,0.041998744331347017,0.70479318993784323
matlab_0068,-0.32617822858855094,0.053729652006925907,0.70283678471450217
matlab_0069,-0.32518522511906101,0.065424022194204651,0.70040972975496474
matlab_0070,-0.3239976741283826,0.077074066216018339,0.69751889553488278
matlab_0071,-0.32261637843802821,0.088672120375729815,0.69417240053746587
matlab_0072,-0.32104226741435116,0.10021066630007636,0.69037955507947713
matlab_0073,-0.31927639438382016,0.111682350282736,0.68615079769290932
matlab_0074,-0.31731993373505485,0.12308000151080897,0.68149762482605525
matlab_0075,-0.31517417772713258,0.1343966490696871,0.67643251469143895
matlab_0076,-0.31284053302529607,0.14562553763600256,0.6709688461368456
matlab_0077,-0.31032051698658153,0.15676014178325554,0.66512081344906404
matlab_0078,-0.30761575371900562,0.16779417884004277,0.65890333801786771
matlab_0079,-0.30472796993883289,0.17872162025632293,0.65233197779058072
